planta_codigo,sector_codigo,sector_nombre,nivel_manual,nombre_visible,codigo_lgc,description_destino,codigo_sector_lgc,codigo_subsector_lgc,codigo_unidad_manual,nombre_unidad_manual,codigo_fuente_excel,descripcion_fuente_excel,regla_generacion
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,SCH07,PR-PLYMP-RDL-SCH07,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-REDLERS,PR-PLYMP-RDL-SCH07,REDLER SUPERIOR SCH-07 <EMPALME DE SILO KEPLER 05>,PR-PLYMP-RDL-SCH07,REDLER SUPERIOR SCH-07 <EMPALME DE SILO KEPLER 05>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,SCH08,PR-PLYMP-RDL-SCH08,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-REDLERS,PR-PLYMP-RDL-SCH08,REDLER SUPERIOR SCH-08 <DESDE NORIA N14SCH A SVCH04>,PR-PLYMP-RDL-SCH08,REDLER SUPERIOR SCH-08 <DESDE NORIA N14SCH A SVCH04>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,SCH09,PR-PLYMP-RDL-SCH09,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-REDLERS,PR-PLYMP-RDL-SCH09,REDLER SUPERIOR SCH-09 <DESDE SVCHF04 A SVCHF05>,PR-PLYMP-RDL-SCH09,REDLER SUPERIOR SCH-09 <DESDE SVCHF04 A SVCHF05>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,SCH10,PR-PLYMP-RDL-SCH10,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-REDLERS,PR-PLYMP-RDL-SCH10,REDLER SUPERIOR SCH-10 <DESDE SVCHF05 A SVCHF06>,PR-PLYMP-RDL-SCH10,REDLER SUPERIOR SCH-10 <DESDE SVCHF05 A SVCHF06>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,SCH11,PR-PLYMP-RDL-SCH11,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-REDLERS,PR-PLYMP-RDL-SCH11,REDLER INFERIOR SCH-11 <DESDE SVCHF06 A SVCHF04>,PR-PLYMP-RDL-SCH11,REDLER INFERIOR SCH-11 <DESDE SVCHF06 A SVCHF04>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,SCH12,PR-PLYMP-RDL-SCH12,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-REDLERS,PR-PLYMP-RDL-SCH12,REDLER INFERIOR SCH-12 <DESDE SVCHF04 A NORIA N14SCH>,PR-PLYMP-RDL-SCH12,REDLER INFERIOR SCH-12 <DESDE SVCHF04 A NORIA N14SCH>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,SUBSECTOR,ROSCAS,PR-PLYMP-LGC-ROSCAS,BTZ_Description_03,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-ROSCAS,,,PR-PLYMP-LGC-ROSCAS,LOGICO ROSCAS,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,CASPL,PR-PLYMP-RSC-CASPL,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-ROSCAS,PR-PLYMP-RSC-CASPL,ROSCA CASCARA A TOLVAS,PR-PLYMP-RSC-CASPL,ROSCA CASCARA A TOLVAS,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,PLN4,PR-PLYMP-RSC-PLN4,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-ROSCAS,PR-PLYMP-RSC-PLN4,ROSCA 202,PR-PLYMP-RSC-PLN4,ROSCA 202,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,SCH01,PR-PLYMP-RSC-SCH01,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-ROSCAS,PR-PLYMP-RSC-SCH01,ROSCA BARREDORA SCH-01 <SILO 1>,PR-PLYMP-RSC-SCH01,ROSCA BARREDORA SCH-01 <SILO 1>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,SCH02,PR-PLYMP-RSC-SCH02,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-ROSCAS,PR-PLYMP-RSC-SCH02,ROSCA BARREDORA SCH-02 <SILO 2>,PR-PLYMP-RSC-SCH02,ROSCA BARREDORA SCH-02 <SILO 2>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,SCH03,PR-PLYMP-RSC-SCH03,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-ROSCAS,PR-PLYMP-RSC-SCH03,ROSCA BARREDORA SCH-03 <SILO 3>,PR-PLYMP-RSC-SCH03,ROSCA BARREDORA SCH-03 <SILO 3>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,SCH04,PR-PLYMP-RSC-SCH04,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-ROSCAS,PR-PLYMP-RSC-SCH04,ROSCA BARREDORA SCH-04 <SILO 4>,PR-PLYMP-RSC-SCH04,ROSCA BARREDORA SCH-04 <SILO 4>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,SCH05,PR-PLYMP-RSC-SCH05,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-ROSCAS,PR-PLYMP-RSC-SCH05,ROSCA BARREDORA SCH-05 <SILO 5>,PR-PLYMP-RSC-SCH05,ROSCA BARREDORA SCH-05 <SILO 5>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,SCH06,PR-PLYMP-RSC-SCH06,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-ROSCAS,PR-PLYMP-RSC-SCH06,ROSCA BARREDORA SCH-06 <SILO 6>,PR-PLYMP-RSC-SCH06,ROSCA BARREDORA SCH-06 <SILO 6>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,SF06A,PR-PLYMP-RSC-SF06A,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-ROSCAS,PR-PLYMP-RSC-SF06A,ROSCA 6A,PR-PLYMP-RSC-SF06A,ROSCA 6A,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,SF07A,PR-PLYMP-RSC-SF07A,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-ROSCAS,PR-PLYMP-RSC-SF07A,ROSCA 7A,PR-PLYMP-RSC-SF07A,ROSCA 7A,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,SF08A,PR-PLYMP-RSC-SF08A,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-ROSCAS,PR-PLYMP-RSC-SF08A,ROSCA 8A,PR-PLYMP-RSC-SF08A,ROSCA 8A,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,SF09B,PR-PLYMP-RSC-SF09B,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-ROSCAS,PR-PLYMP-RSC-SF09B,ROSCA 9B,PR-PLYMP-RSC-SF09B,ROSCA 9B,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,SF10B,PR-PLYMP-RSC-SF10B,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-ROSCAS,PR-PLYMP-RSC-SF10B,ROSCA 10B,PR-PLYMP-RSC-SF10B,ROSCA 10B,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,SFSG4,PR-PLYMP-RSC-SFSG4,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-ROSCAS,PR-PLYMP-RSC-SFSG4,ROSCA SG-4 (E),PR-PLYMP-RSC-SFSG4,ROSCA SG-4 (E),UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,SFSG5,PR-PLYMP-RSC-SFSG5,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-ROSCAS,PR-PLYMP-RSC-SFSG5,ROSCA SG-5 (O),PR-PLYMP-RSC-SFSG5,ROSCA SG-5 (O),UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,SLO5,PR-PLYMP-RSC-SLO5,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-ROSCAS,PR-PLYMP-RSC-SLO5,ROSCA 24 SILO 5 (EX-8),PR-PLYMP-RSC-SLO5,ROSCA 24 SILO 5 (EX-8),UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,SUBSECTOR,SILOS CELDA,PR-PLYMP-LGC-SILOS CELDA,BTZ_Description_03,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,,,PR-PLYMP-LGC-SILOS CELDA,LOGICO SILOS CELDA,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,PLYMP,PLAYA Y MATERIA PRIMA,SUBSECTOR,SILOS CHIEF,PR-PLYMP-LGC-SILOS CHIEF,BTZ_Description_03,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CHIEF,,,PR-PLYMP-LGC-SILOS CHIEF,LOGICO SILOS CHIEF,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,SCHL1,PR-PLYMP-VNT-AIR-SCHL1,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CHIEF,PR-PLYMP-VNT-AIR-SCHL1,VENTILADOR AIREACION TUNEL SILOS CHIEF L-1 <N>,PR-PLYMP-VNT-AIR-SCHL1,VENTILADOR AIREACION TUNEL SILOS CHIEF L-1 <N>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,SCHL2,PR-PLYMP-VNT-AIR-SCHL2,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CHIEF,PR-PLYMP-VNT-AIR-SCHL2,VENTILADOR AIREACION TUNEL SILOS CHIEF L-2 <S>,PR-PLYMP-VNT-AIR-SCHL2,VENTILADOR AIREACION TUNEL SILOS CHIEF L-2 <S>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,SUBSECTOR,SILOS KEPLER WEBER,PR-PLYMP-LGC-SILOS KEPLER WEB,BTZ_Description_03,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,,,PR-PLYMP-LGC-SILOS KEPLER WEB,LOGICO SILOS KEPLER WEBER,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,AIRSVA,PR-PLYMP-VNT-AIRSVA,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-VNT-AIRSVA,"VENTILADOR AIREACION SV ""A""",PR-PLYMP-VNT-AIRSVA,"VENTILADOR AIREACION SV ""A""",UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,AIRSVB,PR-PLYMP-VNT-AIRSVB,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-VNT-AIRSVB,"VENTILADOR AIREACION SV ""B""",PR-PLYMP-VNT-AIRSVB,"VENTILADOR AIREACION SV ""B""",UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,AIRSVC,PR-PLYMP-VNT-AIRSVC,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-VNT-AIRSVC,"VENTILADOR AIREACION SV ""C""",PR-PLYMP-VNT-AIRSVC,"VENTILADOR AIREACION SV ""C""",UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,AIRSVD,PR-PLYMP-VNT-AIRSVD,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-VNT-AIRSVD,"VENTILADOR AIREACION SV ""D""",PR-PLYMP-VNT-AIRSVD,"VENTILADOR AIREACION SV ""D""",UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,AIRSVE,PR-PLYMP-VNT-AIRSVE,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-VNT-AIRSVE,"VENTILADOR AIREACION SV ""E""",PR-PLYMP-VNT-AIRSVE,"VENTILADOR AIREACION SV ""E""",UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,AIRSVF,PR-PLYMP-VNT-AIRSVF,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-VNT-AIRSVF,"VENTILADOR AIREACION SV ""F""",PR-PLYMP-VNT-AIRSVF,"VENTILADOR AIREACION SV ""F""",UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,ASSKW1,PR-PLYMP-VNT-ASSKW1,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-VNT-ASSKW1,VENTILADOR ASPIRACION SILOS KW 1,PR-PLYMP-VNT-ASSKW1,VENTILADOR ASPIRACION SILOS KW 1,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,ASSKW1/N1,PR-PLYMP-VNT-ASSKW1/N1,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-VNT-ASSKW1/N1,VENTILADOR ASPIRACION SILO KW-1 Nº 1 (N/O),PR-PLYMP-VNT-ASSKW1/N1,VENTILADOR ASPIRACION SILO KW-1 Nº 1 (N/O),UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,SUBSECTOR,SISTEMAS DE ASPIRACION DE PLAYA Y MATERIA PRIMA,PR-PLYMP-LGC-SIST ASP PLYMP,BTZ_Description_03,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SIST ASP PLYMP,,,PR-PLYMP-LGC-SIST ASP PLYMP,LOGICO SISTEMAS DE ASPIRACION DE PLAYA Y MATERIA PRIMA,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,PLYMP,PLAYA Y MATERIA PRIMA,SUBSECTOR,SECADORA DE GRANOS CEDAR M- ADF 250,PR-PLYMP-LGC-SECADORA DE GRANOS CEDAR M- ADF 250,BTZ_Description_03,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SECADORA DE GRANOS CEDAR M- ADF 250,,,PR-PLYMP-SCD-CED,SECADORA DE GRANOS CEDAR M- ADF 250,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,DSC,PR-PLYMP-BSC-DSC,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SECADORA DE GRANOS CEDAR M- ADF 250,PR-PLYMP-BSC-DSC,BASCULANTE DESCARGA DE SECADORA CEDAR,PR-PLYMP-BSC-DSC,BASCULANTE DESCARGA DE SECADORA CEDAR,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,QM01,PR-PLYMP-QMD-QM01,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SECADORA DE GRANOS CEDAR M- ADF 250,PR-PLYMP-QMD-QM01,QUEMADOR Nº1 SECADORA CEDAR <N>,PR-PLYMP-QMD-QM01,QUEMADOR Nº1 SECADORA CEDAR <N>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,QM02,PR-PLYMP-QMD-QM02,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SECADORA DE GRANOS CEDAR M- ADF 250,PR-PLYMP-QMD-QM02,QUEMADOR Nº2 SECADORA CEDAR,PR-PLYMP-QMD-QM02,QUEMADOR Nº2 SECADORA CEDAR,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,QM03,PR-PLYMP-QMD-QM03,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SECADORA DE GRANOS CEDAR M- ADF 250,PR-PLYMP-QMD-QM03,QUEMADOR Nº3 SECADORA CEDAR,PR-PLYMP-QMD-QM03,QUEMADOR Nº3 SECADORA CEDAR,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,QM04,PR-PLYMP-QMD-QM04,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SECADORA DE GRANOS CEDAR M- ADF 250,PR-PLYMP-QMD-QM04,QUEMADOR Nº4 SECADORA CEDAR,PR-PLYMP-QMD-QM04,QUEMADOR Nº4 SECADORA CEDAR,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,QM05,PR-PLYMP-QMD-QM05,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SECADORA DE GRANOS CEDAR M- ADF 250,PR-PLYMP-QMD-QM05,QUEMADOR Nº5 SECADORA CEDAR,PR-PLYMP-QMD-QM05,QUEMADOR Nº5 SECADORA CEDAR,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,QM06,PR-PLYMP-QMD-QM06,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SECADORA DE GRANOS CEDAR M- ADF 250,PR-PLYMP-QMD-QM06,QUEMADOR Nº6 SECADORA CEDAR,PR-PLYMP-QMD-QM06,QUEMADOR Nº6 SECADORA CEDAR,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,QM07,PR-PLYMP-QMD-QM07,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SECADORA DE GRANOS CEDAR M- ADF 250,PR-PLYMP-QMD-QM07,QUEMADOR Nº7 SECADORA CEDAR,PR-PLYMP-QMD-QM07,QUEMADOR Nº7 SECADORA CEDAR,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,QM08,PR-PLYMP-QMD-QM08,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SECADORA DE GRANOS CEDAR M- ADF 250,PR-PLYMP-QMD-QM08,QUEMADOR Nº8 SECADORA CEDAR <S>,PR-PLYMP-QMD-QM08,QUEMADOR Nº8 SECADORA CEDAR <S>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,901,PR-PLYMP-VLV-PCV-901,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SECADORA DE GRANOS CEDAR M- ADF 250,PR-PLYMP-VLV-PCV-901,VALVULA AUTORREGULADORA DE PRESION DE GAS SECADORA,PR-PLYMP-VLV-PCV-901,VALVULA AUTORREGULADORA DE PRESION DE GAS SECADORA,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,902,PR-PLYMP-VLV-PCV-902,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SECADORA DE GRANOS CEDAR M- ADF 250,PR-PLYMP-VLV-PCV-902,VALVULA AUTORREGULADORA DE PRESION DE GAS SECADORA,PR-PLYMP-VLV-PCV-902,VALVULA AUTORREGULADORA DE PRESION DE GAS SECADORA,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,903,PR-PLYMP-VLV-PCV-903,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SECADORA DE GRANOS CEDAR M- ADF 250,PR-PLYMP-VLV-PCV-903,VALVULA AUTORREGULADORA PRESION GAS A QUEMADORES,PR-PLYMP-VLV-PCV-903,VALVULA AUTORREGULADORA PRESION GAS A QUEMADORES,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,ASPS01,PR-PLYMP-VNT-ASPS01,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SECADORA DE GRANOS CEDAR M- ADF 250,PR-PLYMP-VNT-ASPS01,VENTILADOR ASPIRACION SECADORA 1 <S>,PR-PLYMP-VNT-ASPS01,VENTILADOR ASPIRACION SECADORA 1 <S>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,ASPS02,PR-PLYMP-VNT-ASPS02,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SECADORA DE GRANOS CEDAR M- ADF 250,PR-PLYMP-VNT-ASPS02,VENTILADOR ASPIRACION SECADORA 2,PR-PLYMP-VNT-ASPS02,VENTILADOR ASPIRACION SECADORA 2,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,ASPS03,PR-PLYMP-VNT-ASPS03,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SECADORA DE GRANOS CEDAR M- ADF 250,PR-PLYMP-VNT-ASPS03,VENTILADOR ASPIRACION SECADORA 3,PR-PLYMP-VNT-ASPS03,VENTILADOR ASPIRACION SECADORA 3,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,ASPS04,PR-PLYMP-VNT-ASPS04,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SECADORA DE GRANOS CEDAR M- ADF 250,PR-PLYMP-VNT-ASPS04,VENTILADOR ASPIRACION SECADORA 4 <N>,PR-PLYMP-VNT-ASPS04,VENTILADOR ASPIRACION SECADORA 4 <N>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,ASPS05,PR-PLYMP-VNT-ASPS05,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SECADORA DE GRANOS CEDAR M- ADF 250,PR-PLYMP-VNT-ASPS05,VENTILADOR ASPIRACION SECADORA 5 <N>,PR-PLYMP-VNT-ASPS05,VENTILADOR ASPIRACION SECADORA 5 <N>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,ASPS06,PR-PLYMP-VNT-ASPS06,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SECADORA DE GRANOS CEDAR M- ADF 250,PR-PLYMP-VNT-ASPS06,VENTILADOR ASPIRACION SECADORA 6,PR-PLYMP-VNT-ASPS06,VENTILADOR ASPIRACION SECADORA 6,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,ASPS07,PR-PLYMP-VNT-ASPS07,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SECADORA DE GRANOS CEDAR M- ADF 250,PR-PLYMP-VNT-ASPS07,VENTILADOR ASPIRACION SECADORA 7,PR-PLYMP-VNT-ASPS07,VENTILADOR ASPIRACION SECADORA 7,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,ASPS08,PR-PLYMP-VNT-ASPS08,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SECADORA DE GRANOS CEDAR M- ADF 250,PR-PLYMP-VNT-ASPS08,VENTILADOR ASPIRACION SECADORA 8 <S>,PR-PLYMP-VNT-ASPS08,VENTILADOR ASPIRACION SECADORA 8 <S>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,ASPS09,PR-PLYMP-VNT-ASPS09,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SECADORA DE GRANOS CEDAR M- ADF 250,PR-PLYMP-VNT-ASPS09,VENTILADOR ASPIRACION SECADORA 9 <S>,PR-PLYMP-VNT-ASPS09,VENTILADOR ASPIRACION SECADORA 9 <S>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYMP,PLAYA Y MATERIA PRIMA,UNIDAD,ASPS10,PR-PLYMP-VNT-ASPS10,BTZ_Description_04,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SECADORA DE GRANOS CEDAR M- ADF 250,PR-PLYMP-VNT-ASPS10,VENTILADOR ASPIRACION SECADORA 10 <N>,PR-PLYMP-VNT-ASPS10,VENTILADOR ASPIRACION SECADORA 10 <N>,UNIDAD_HOJA_BAJO_SUBSECTOR
